ID,generation,school1,major type,major1_1,major1_2,major_data,job,class1,class2,class3,class4,re_registration,contest_award,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,previous_class_3,previous_class_4,previous_class_5,previous_class_6,previous_class_7,major_field,desired_career_path,completed_semester,project_type,time_input,desired_job,certificate_acquisition,desired_certificate,certificate_study_period,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,incumbents_lecture_scale_reason,interested_company,expected_domain,contest_participitation,idea_contest,onedayclass_topic,withdrawal
TRAIN_0146,8,a176017d0be64d99413963e5e72eb0bb5ab8760d7c7f3753655e4bbe8637dc03,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,8,,,,예,,내국인,기존 학회원 또는 운영진,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,해당없음,해당없음,해당없음,해당없음,SQL,IT (컴퓨터 공학 포함),취업,대학교 이수학기 5학기 이상,개인,2.0,데이터 분석가,정보처리기사,"ADsP, SQLD, 빅데이터 분석 기사, 정보처리기사, 태블로 관련 자격증",시험일 전 4주 (2/1 ~ 2/27),개발,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,인원니 적어야 집중할 수 있어서,삼성,금융,,,Java 기초,1
TRAIN_0147,8,f69b3905ac2340ff1f86e1dc38383cd51fd3da12c961f1670442629a00ea03b3,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,2,,,,아니요,,내국인,지인 추천,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),대학원 진학,대학교 이수학기 4학기 이하,개인,2.0,데이터 분석가,없음,정보처리기사,접수일 전 4주 ( 1/1~1/27 ),"금융, 보험",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,다양한 분들의 경험을 듣고 싶음,셀트리온,스포츠분석,,,아직은 없음,0
TRAIN_0148,8,b6abc82e31329cea19b6cce7783b27a3a90637c403db8e68f3ce9f36eaa2b98f,단일 전공,자연과학,,False,대학생,6,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,자연과학,취업,대학교 이수학기 5학기 이상,팀,3.0,데이터 사이언티스트,ADsP,"SQLD, 정보처리기사",시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,너무 소규모면 참가자 경쟁률이 심할 것 같고 너무 대규모면 통제에 어려움이 있을 것 같습니다.(다수의 지각자 발생 등),"넥토리얼, 라인",AI,,,데이터 시각화(태블로),1
TRAIN_0149,8,b098599b30d7c36a68b1505cd3f7da9e5d4f46b940594b390ce49aac8aa98756,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,2,,,,아니요,,내국인,에브리타임,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),취업,대학교 이수학기 4학기 이하,팀,0.0,데이터 분석가,없음,"SQLD, 정보처리기사",접수일 전 4주 ( 1/1~1/27 ),"기획, 전략",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,가장 적당한 것 같아서,네이버,AI,,,.,1
TRAIN_0150,8,60007b4df6bb867ae711595a163eabf878807376aedc2a674621f19c6aef3c28,단일 전공,IT(컴퓨터 공학 포함),,True,취준생,7,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,IT (컴퓨터 공학 포함),취업,,팀,3.0,소프트웨어 개발자,ADsP,"SQLD, 빅데이터 분석 기사, 정보처리기사",시험일 전 4주 (2/1 ~ 2/27),"금융, 보험",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),"온,오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,다양한 현직자를 만나보고 싶다. 더불어 많은 리스너들과 함께 하는 것을 통해 인적 네트워크를 얻고싶다.,구글,비즈니스,,,NLP,1
TRAIN_0151,8,f9b3fde8c9af1daccfab54aa9c3d803bbac0ccf04a708086b9448af47206afe1,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,경영학,False,대학생,1,4.0,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",공모전 경험,네. 오프라인으로 참여하고 싶어요,,,,,,"경제통상학, 인문학",취업,대학교 이수학기 5학기 이상,팀,3.0,데이터 분석가,없음,"ADsP, SQLD",시험일 전 4주 (2/1 ~ 2/27),"물류, 무역",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,한번에 많은 현직자의 말을 들어볼 수 있어서,삼성SDS,물류,,,데이터분석 판다스 전처리,0
TRAIN_0152,8,1ed9296bd2a05ea36fabb5171a003b7320bb21a53d6135f0981f0daaebffabc9,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,1,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,IT (컴퓨터 공학 포함),취업,대학교 이수학기 5학기 이상,팀,1.0,소프트웨어 개발자,없음,"SQLD, 빅데이터 분석 기사, 정보처리기사",접수일 전 4주 ( 1/1~1/27 ),개발,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,적당한 인원인 것 같아서,네이버,AI,,,C언어,1
TRAIN_0153,8,f29d1e8048711290e3527576e7ea6302d022cc9f1a2c3fbfb210919aa4a8168a,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),True,취준생,7,,,,아니요,,내국인,기존 학회원 또는 운영진,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,IT (컴퓨터 공학 포함),취업,,팀,1.0,데이터 분석가,SQLD,"ADsP, 빅데이터 분석 기사, 정보처리기사, 태블로 관련 자격증",시험일 전 4주 (2/1 ~ 2/27),"마케팅, 광고, MD",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,너무 많은 인원이 참여하면 신경써야 할 부분이 많아지고 강의의 질이 떨어질 수 밖에 없다고 생각합니다.,"오늘의 집, 당근마켓, 무신사, 네이버, 배달의 민족",비즈니스,b9de436988f17c5701854d729a2fb22a29a0d45e5419df6d222cd17642de2ec4,,실무자가 사용하는 데이터베이스 관리 툴 또는 데이터 분석 툴 소개,1
TRAIN_0154,8,48c21babe9214203a621dbd2cace7c2f3e20506a8418e5c3104b78ed5feac467,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,IT(컴퓨터 공학 포함),True,대학생,7,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",공모전 경험,네. 오프라인으로 참여하고 싶어요,,,,,,"IT (컴퓨터 공학 포함), 자연과학",취업,대학교 이수학기 5학기 이상,팀,2.0,데이터 사이언티스트,"ADsP, SQLD",ADP,접수일 전 4주 ( 1/1~1/27 ),"물류, 무역",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카쿠라배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,인원이 너무 적으면 신청하기 어렵다.,쿠팡,자연어 처리 및 이미지 분석,,,생각나는게 없습니다.,1
TRAIN_0155,8,cb9a087b0664870438b30d0763f76770d4b1a71d6694ed80ef3b6ead5e19a965,단일 전공,경영학,,False,대학생,2,,,,아니요,,내국인,인스타그램,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,경영학,취업,대학교 이수학기 4학기 이하,팀,2.0,마케터,없음,"ADsP, SQLD",접수일 전 4주 ( 1/1~1/27 ),"경영, 회계, 세무",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,1명의 다양한 현직자를 규모로 짧은 시간에 자주 열렸으면 좋겠어서,"우아한 형제들,카카오",비즈니스,,,없음,1
TRAIN_0156,8,1b6aaeb362cec1eeebf2cad47d13edb0193e38bb9f9c4a064b358f2449e9e9a4,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,1,,,,아니요,,내국인,에브리타임,현직자의 강의를 듣고 싶어서,인적 네트워크,네. 온라인으로 참여하고 싶어요,,,,,,IT (컴퓨터 공학 포함),취업,대학교 이수학기 4학기 이하,팀,2.0,소프트웨어 개발자,없음,ADsP,접수일 전 4주 ( 1/1~1/27 ),개발,주니어 (0~3년차),산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,리스너가 많아야 다양한 질문이 나온다고 생각합니다.,카카오,AI,,,웹프로그래밍,0
TRAIN_0157,8,1ed9296bd2a05ea36fabb5171a003b7320bb21a53d6135f0981f0daaebffabc9,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,IT(컴퓨터 공학 포함),True,대학생,8,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,자연과학,대학원 진학,대학교 이수학기 5학기 이상,팀,3.0,데이터 사이언티스트,없음,빅데이터 분석 기사,시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,10명 내외의 강의 리스너와 1명의 현직자,집중도를 위해,아직 없음,AI,,,없음,1
TRAIN_0158,8,5f6a72395d30f81dcc0a6c67501327f01ed66326656fc5d39d09d0912f177e79,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,경영학,False,취준생,2,,,,예,,내국인,기존 학회원 또는 운영진,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,해당없음,파문기,해당없음,해당없음,해당없음,경제통상학,취업,,팀,4.0,데이터 분석가,없음,"ADsP, SQLD, 빅데이터 분석 기사, 정보처리기사",접수일 전 4주 ( 1/1~1/27 ),"금융, 보험",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,50명이 딱 적당한거같아서,토스,금융,,,현직자 직무역량,1
TRAIN_0159,8,f9b3fde8c9af1daccfab54aa9c3d803bbac0ccf04a708086b9448af47206afe1,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,1,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),취업,대학교 이수학기 5학기 이상,팀,2.5,데이터 사이언티스트,준비중: 빅데이터 분석 기사,"SQLD, 빅데이터 분석 기사",시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,대규모 리스너는 괜찮은데 여러명의 현직자의 강연은 어려울듯,대기업,AI,,,없음,0
TRAIN_0160,8,3e0057be3ecde495d1d6aab0bdc3092cce94440a6a4f6867a0ea69e07d8c7f7f,단일 전공,경영학,,False,대학생,2,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,경영학,취업,대학교 이수학기 5학기 이상,팀,1.5,아직 고민 중,없음,"ADsP, 정보처리기사, 태블로 관련 자격증",시험일 전 4주 (2/1 ~ 2/27),"경영, 회계, 세무",주니어 (0~3년차),위 항목 셋 다,"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"너무 많으면 집중이 안 될 것 같고, 적당히 많아야 커뮤니케이션 등이 활발할 것 같아서","인천국제공항, 건강보험공단",비즈니스,,,실무에서 사용할 수 있는 데이터 분석 방법 (경영지원/마케팅/전략 분야에서),1
TRAIN_0161,8,555f8dc672c3b8d0b70588338875c518a0be87c2399da3d7d48682655d147742,단일 전공,인문학,,False,대학생,9,,,,아니요,,내국인,기타,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,인문학,취업,대학교 이수학기 5학기 이상,팀,2.0,마케터,없음,"ADsP, 빅데이터 분석 기사, 구글 애널리스트",시험일 전 4주 (2/1 ~ 2/27),"마케팅, 광고, MD",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,10명은 너무 인원이 작고 50인 내외가 되어야 행사 참여를 신청할 때 참여의 기회가 주어질 것 같아서,공기업 위주로 준비를 해왔음,AI,,,아직은 잘 몰라서 없음,1
TRAIN_0162,8,cb9a087b0664870438b30d0763f76770d4b1a71d6694ed80ef3b6ead5e19a965,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,자연과학,False,대학생,6,,,,아니요,,내국인,인스타그램,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",공모전 경험,네. 온라인으로 참여하고 싶어요,,,,,,"자연과학, 인문학",취업,대학교 이수학기 5학기 이상,팀,2.0,마케터,"ADsP, 태블로, 구글 애널리스트","SQLD, 빅데이터 분석 기사",시험일 전 4주 (2/1 ~ 2/27),"마케팅, 광고, MD",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,다양한 질문을 접하는 동시에 나에게도 질문의 기회가 올 수 있는 규모,X,사회문제,,,"데이터 시각화(태블로, GA)",0
TRAIN_0163,8,a936dda31bbbeb71cc0ae65bc95c35ba502e231d976268537077af9bb40effb1,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,IT(컴퓨터 공학 포함),False,대학생,5,7.0,,,아니요,,내국인,인스타그램,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,"IT (컴퓨터 공학 포함), 자연과학",대학원 진학,대학교 이수학기 5학기 이상,개인,2.0,인공지능 전문가,기타,"ADsP, SQLD, 빅데이터 분석 기사, 정보처리기사",시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,부담없이 듣기에 적당한 인원인 것 같다,딱히 모르겠음,AI,4fa3f5440d46267fffa70f0023c822707b874fb2f95103fa2886d896a2c110fd,,논문 리뷰 등 관심분야의 연구 동향 리뷰,0
TRAIN_0164,8,c7c76d1a4c9d719d17c899a3ca9de153452a22163fe083fb53d5633126c2503d,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),False,대학생,7,9.0,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,IT (컴퓨터 공학 포함),취업,대학교 이수학기 5학기 이상,팀,3.0,데이터 분석가,없음,"ADsP, SQLD",시험일 전 4주 (2/1 ~ 2/27),"기획, 전략",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,적당한 인원수로 진행되어야 집중도가 올라갈 것 같음,네이버,"엔터, 스포츠",,,없습니다,1
